Object ID,X,Y,Distance (cm),Yaw (degrees),Predicted X,Predicted Y,Predicted Distance (cm),Predicted Yaw (degrees)
3,497.3114013671875,245.06871032714844,15.589828432788083,15.535825883995766,497.3329660724779,244.71171234873134,15.534160282146555,15.537526158695087
3,497.4208984375,245.27310180664062,15.8144361666685,15.544478517681341,497.33091473156946,244.74567175357865,15.539455710633629,15.537364420196953
3,498.2677917480469,244.14950561523438,15.675185755361422,15.611376806813299,497.33947442457617,244.79584349622945,15.565613205061727,15.538041148165158
3,497.21533203125,244.7467041015625,15.643285705130088,15.528233732964242,497.4277805375476,244.73436065572457,15.576036285360559,15.5450171969727
3,497.4234619140625,244.137939453125,15.623889361101984,15.54468107899408,497.4075713899609,244.7355348250469,15.582433381169457,15.54342067126831
3,496.73809814453125,243.55499267578125,15.463832567192966,15.490510691972695,497.4090829748263,244.67868861191715,15.586376878026147,15.543540567454887
3,497.658447265625,245.65611267089844,15.40651457772386,15.563247506728482,497.34525559519557,244.5717971236644,15.574719860019202,15.5384961046871
3,497.50421142578125,244.38079833984375,15.660027973592117,15.551061556393151,497.37504792840923,244.67494255549414,15.558719345664636,15.540850579875123
3,496.88427734375,242.99713134765625,15.381524427193444,15.502066918145134,497.387334596019,244.6469621099305,15.568356320991803,15.541821898219705
3,497.94244384765625,246.0623779296875,15.719897289668408,15.585681888704329,497.33948131414746,244.4900220873957,15.55058395167162,15.538040208841958
3,496.06103515625,244.16647338867188,15.341203262372849,15.436968499834304,497.3968380781015,244.63959231421111,15.566689869737942,15.542572119921639
3,497.75384521484375,245.31637573242188,15.434794798527603,15.570784038048885,497.26976992938665,244.59458691333438,15.545240473805976,15.532526583800575
3,496.87109375,244.15249633789062,15.62089807130182,15.501024739503634,497.3158175531455,244.66324701843206,15.534734337562712,15.536165821150885
3,496.37554931640625,243.84457397460938,15.556447372475615,15.46184374622519,497.27351323607127,244.61466189979737,15.542930656011636,15.532823028501106
3,496.0225830078125,244.18035888671875,15.719612714730255,15.433926870688424,497.1880944882779,244.5414073460009,15.544216432610614,15.526071129812856
3,497.3637390136719,245.130126953125,15.53214727771328,15.539961779223164,497.0772252996394,244.50706263948302,15.560900990261693,15.517305914353335
3,497.11798095703125,244.45211791992188,15.439164793428079,15.520539718603725,497.104479894331,244.5663315837026,15.55816579559908,15.519461051731316
3,497.26788330078125,244.14678955078125,15.648497735324485,15.532386814977363,497.1057641818669,244.55546701784718,15.546845834552832,15.51956365983339
3,496.7916259765625,244.0196533203125,15.540464652522784,15.494742495546456,497.121185750404,244.5165916056804,15.55651546368215,15.520783461465909
3,497.0365295410156,243.32827758789062,15.50749032743129,15.51410187188951,497.0898364026319,244.46932039005938,15.554988631523011,15.51830631661472
3,497.48388671875,244.09368896484375,15.529426497899296,15.549455623126217,497.08476559158004,244.36077878253536,15.550470359052442,15.517906369138295
3,496.5711364746094,244.25039672851562,15.652600818537955,15.477309922705334,497.12273195765977,244.33537188446772,15.548468563402242,15.520907489462196
3,497.5909423828125,244.3348388671875,15.579681603141054,15.557914221286536,497.0702614803741,244.32728862938816,15.558374136046874,15.516760274326248
3,497.58026123046875,244.324951171875,15.686038461486874,15.557070321674676,497.11979121059125,244.3280068451697,15.560401007191643,15.520675040319714
3,497.14642333984375,243.67086791992188,15.509284273965047,15.522787684345817,497.1635933853029,244.32771617448597,15.572352260228323,15.524137138618778
3,497.67218017578125,244.34019470214844,15.60320627452705,15.56433245409772,497.1619600860683,244.2652335355227,15.566352922956057,15.524008771886358
3,497.82708740234375,244.90969848632812,15.655260880008846,15.57656986764116,497.2104947322911,244.27236421064896,15.569858595148677,15.527844559010362
3,497.4326171875,244.85610961914062,15.5842996596122,15.545404509001568,497.26914806191877,244.3329905838934,15.577982480832283,15.532479550191956
3,496.8673095703125,243.86178588867188,15.4508458453134,15.500725593692003,497.28469804973463,244.38275224130368,15.578583401970809,15.533709035890219
3,497.6928405761719,245.14642333984375,15.7379251721104,15.565964675579336,497.24499400319735,244.33319535765924,15.566432376860806,15.530571488524727
3,497.69873046875,245.6040496826172,15.608033504781828,15.566429986559417,497.2875953735072,244.41055360601044,15.582745615627779,15.533938262681657
3,496.6763916015625,244.07965087890625,15.812051457734222,15.485632080851456,497.32670456736236,244.5240848271722,15.585151124110409,15.537029035380282
3,496.8424377441406,245.0684814453125,15.571760361133483,15.498759412161714,497.2648435972329,244.48180808252147,15.606735000641917,15.532139904091101
3,496.86358642578125,244.283935546875,15.390963382796665,15.500431271967335,497.22466227341675,244.53761534038034,15.60340804078766,15.528964587400914
3,497.57501220703125,244.61849975585938,15.714207747846842,15.556655602757733,497.19031496158425,244.51348406981714,15.583199259272785,15.526250357996677
