Object ID,Raw X,Raw Y,Raw Distance,Raw Yaw (degrees),Filtered X,Filtered Y,Filtered Distance,Filtered Yaw (degrees)
3,490.15411376953125,263.38916015625,16.552268063895895,14.968683881932305,490.4937135822032,262.5682646931596,16.596536297603617,14.995657843748086
3,491.046875,262.8309326171875,16.6655998555073,15.03959263067503,490.5463330189093,262.59325095893746,16.60310596316035,14.99983713692639
3,490.6534729003906,262.3893737792969,16.325879585893194,15.00835194323248,490.55652469177534,262.57385715813217,16.576734825654093,15.000647107211867
3,489.85772705078125,261.905517578125,16.737291816713586,14.945132581753699,490.4900516207012,262.51028140773286,16.592007796900766,14.995366292309319
3,491.2122802734375,263.0560302734375,16.39884443863923,15.052724995147916,490.558753564939,262.5621957259996,16.57363314751819,15.000822534441284
3,490.0768737792969,262.2200012207031,16.573221784499516,14.962546783438672,490.5129147879297,262.5296445003838,16.57359401664314,14.997181556613722
3,490.45294189453125,262.1937255859375,16.647986915973533,14.992423940104098,490.5072098711247,262.497690239858,16.58067063538725,14.99672898871447
3,490.69329833984375,261.9193420410156,16.62357207418206,15.011514960711494,490.5249115221916,262.44267491257017,16.584751631405116,14.998135503146974
3,490.37890625,261.3468933105469,16.62292828782007,14.986542753710141,490.5110227820668,262.3384387731788,16.58838318286776,14.997032743761348
3,491.09716796875,264.27471923828125,16.614333606274656,15.04358581602556,490.56677979721456,262.52262730133856,16.590851714869494,15.001461101128061
3,490.36553955078125,261.9113464355469,16.479416793013442,14.98548090572423,490.5476368344749,262.46447925667684,16.580251476622927,14.999940986287166
